customer_id,signup_date,age,gender,country,plan_type,monthly_fee
C000486,2022-01-25,20,Female,India,Standard,19.99
C000487,2023-06-07,30,Male,USA,Basic,9.99
C000488,2024-01-08,25,Non-Binary,Canada,Standard,19.99
C000489,2022-04-18,58,Non-Binary,USA,Enterprise,99.99
C000490,2023-08-08,48,Male,UK,Standard,19.99
C000491,2021-12-06,37,Male,India,Premium,39.99
C000492,2023-08-03,55,Non-Binary,USA,Enterprise,99.99
C000493,2022-06-05,38,Non-Binary,India,Basic,9.99
C000494,2020-09-11,27,Non-Binary,USA,Basic,9.99
C000495,2021-10-22,56,Non-Binary,USA,Enterprise,99.99
C000496,2022-11-28,44,Female,India,Basic,9.99
C000497,2023-07-24,25,Non-Binary,USA,Standard,19.99
C000498,2023-06-12,35,Non-Binary,USA,Standard,19.99
C000499,2023-04-27,27,Non-Binary,USA,Standard,19.99
C000500,2024-01-15,21,Non-Binary,UK,Enterprise,99.99
C000501,2020-03-25,49,Male,USA,Enterprise,99.99
C000502,2024-04-28,60,Non-Binary,USA,Basic,9.99
C000503,2023-03-17,21,Female,Germany,Basic,9.99
C000504,2023-07-08,44,Non-Binary,USA,Enterprise,99.99
C000505,2022-09-16,30,Male,India,Standard,19.99
C000506,2021-09-01,32,Female,USA,Basic,9.99
C000507,2022-06-19,30,Female,Canada,Basic,9.99
C000508,2023-05-27,27,Male,UK,Premium,39.99
C000509,2024-02-12,38,Female,Brazil,Basic,9.99
C000510,2022-01-28,28,Non-Binary,Germany,Basic,9.99
C000511,2022-08-13,41,Male,USA,Basic,9.99
C000512,2020-07-17,37,Male,USA,Basic,9.99
C000513,2023-06-14,35,Female,USA,Premium,39.99
C000514,2020-11-23,27,Female,Brazil,Premium,39.99
C000515,2021-01-23,31,Male,Canada,Standard,19.99
C000516,2022-10-18,47,Female,Canada,Basic,9.99
C000517,2022-03-16,44,Non-Binary,Canada,Basic,9.99
C000518,2023-04-09,26,Female,USA,Basic,9.99
C000519,2023-05-08,39,Non-Binary,France,Basic,9.99
C000520,2020-01-17,47,Male,UK,Premium,39.99
C000521,2024-01-29,18,Female,Australia,Basic,9.99
C000522,2022-03-31,44,Male,Germany,Basic,9.99
C000523,2023-02-07,30,Female,USA,Standard,19.99
C000524,2024-04-14,44,Non-Binary,USA,Enterprise,99.99
C000525,2023-10-25,28,Non-Binary,USA,Enterprise,99.99
C000526,2022-03-17,18,Female,Australia,Basic,9.99
C000527,2022-01-18,18,Male,USA,Standard,19.99
C000528,2022-10-21,38,Male,USA,Basic,9.99
C000529,2021-11-13,41,Female,Canada,Basic,9.99
C000530,2022-11-21,27,Male,UK,Standard,19.99
C000531,2020-11-28,45,Female,Brazil,Premium,39.99
C000532,2021-09-04,18,Non-Binary,UK,Premium,39.99
C000533,2022-12-26,37,Female,France,Basic,9.99
C000534,2024-07-28,23,Male,UK,Standard,19.99
C000535,2022-05-03,30,Non-Binary,UK,Premium,39.99
C000536,2023-11-10,38,Non-Binary,USA,Standard,19.99
C000537,2023-09-04,27,Non-Binary,Germany,Premium,39.99
C000538,2023-04-10,33,Female,USA,Standard,19.99
C000539,2023-06-23,50,Female,USA,Standard,19.99
C000540,2020-03-05,31,Non-Binary,Brazil,Basic,9.99
C000541,2020-02-08,48,Female,UK,Basic,9.99
C000542,2023-11-15,24,Male,UK,Premium,39.99
C000543,2022-08-23,44,Non-Binary,France,Premium,39.99
C000544,2022-11-28,55,Male,Germany,Enterprise,99.99
C000545,2022-09-06,18,Non-Binary,UK,Enterprise,99.99
C000546,2022-07-30,28,Non-Binary,UK,Basic,9.99
C000547,2024-04-30,44,Non-Binary,France,Premium,39.99
C000548,2021-06-25,35,Non-Binary,Canada,Enterprise,99.99
C000549,2021-07-25,42,Non-Binary,USA,Enterprise,99.99
C000550,2021-09-01,30,Female,France,Standard,19.99
C000551,2022-09-28,39,Female,Canada,Standard,19.99
C000552,2024-06-16,36,Non-Binary,USA,Basic,9.99
C000553,2023-10-17,52,Non-Binary,UK,Enterprise,99.99
C000554,2024-08-03,41,Female,Brazil,Premium,39.99
C000555,2021-08-17,42,Male,USA,Premium,39.99
C000556,2021-12-10,33,Female,France,Premium,39.99
C000557,2021-03-14,32,Male,India,Basic,9.99
C000558,2023-02-25,32,Non-Binary,USA,Basic,9.99
C000559,2024-02-26,42,Non-Binary,USA,Basic,9.99
C000560,2022-12-23,32,Male,Germany,Basic,9.99
C000561,2022-04-26,41,Female,France,Basic,9.99
C000562,2024-04-27,62,Male,USA,Standard,19.99
C000563,2020-11-19,48,Female,France,Premium,39.99
C000564,2022-09-01,34,Female,France,Premium,39.99
C000565,2021-08-11,52,Female,USA,Basic,9.99
C000566,2024-04-23,33,Male,France,Basic,9.99
C000567,2024-02-21,18,Non-Binary,India,Basic,9.99
C000568,2020-12-24,25,Female,India,Basic,9.99
C000569,2020-03-15,18,Female,Australia,Basic,9.99
C000570,2024-03-13,33,Female,India,Basic,9.99
C000571,2023-03-09,38,Non-Binary,USA,Enterprise,99.99
C000572,2021-08-05,58,Female,Brazil,Standard,19.99
C000573,2022-10-08,41,Male,India,Standard,19.99
C000574,2021-01-29,35,Male,UK,Premium,39.99
C000575,2023-08-20,47,Female,France,Basic,9.99
C000576,2021-11-21,18,Female,Germany,Premium,39.99
C000577,2020-12-25,40,Non-Binary,India,Premium,39.99
C000578,2024-08-20,47,Female,Canada,Basic,9.99
C000579,2023-10-02,20,Male,USA,Basic,9.99
C000580,2021-10-24,51,Male,USA,Basic,9.99
C000581,2022-07-03,42,Female,Brazil,Basic,9.99
C000582,2024-01-20,33,Non-Binary,USA,Standard,19.99
C000583,2023-11-19,45,Male,USA,Basic,9.99
C000584,2021-09-20,65,Male,UK,Standard,19.99
C000585,2023-12-11,40,Female,France,Standard,19.99
C000586,2021-08-27,40,Female,Germany,Basic,9.99
C000587,2020-09-30,32,Female,USA,Premium,39.99
C000588,2023-05-25,27,Female,UK,Standard,19.99
C000589,2022-08-22,47,Non-Binary,India,Premium,39.99
C000590,2024-04-09,27,Male,France,Standard,19.99
C000591,2024-05-31,38,Male,Canada,Standard,19.99
C000592,2022-01-10,32,Male,India,Basic,9.99
C000593,2024-08-24,43,Non-Binary,India,Basic,9.99
C000594,2023-01-04,42,Male,USA,Premium,39.99
C000595,2022-06-23,50,Male,France,Premium,39.99
C000596,2022-09-28,31,Male,India,Standard,19.99
C000597,2020-04-23,34,Female,USA,Standard,19.99
C000598,2023-02-28,26,Male,Germany,Standard,19.99
C000599,2021-09-23,32,Non-Binary,USA,Basic,9.99
C000600,2020-01-07,42,Non-Binary,USA,Basic,9.99
C000601,2022-05-17,47,Female,France,Standard,19.99
C000602,2020-05-03,26,Male,Brazil,Standard,19.99
C000603,2021-08-10,48,Female,USA,Basic,9.99
C000604,2023-08-06,54,Non-Binary,Germany,Standard,19.99
C000605,2022-02-22,42,Female,India,Enterprise,99.99
C000606,2022-02-08,60,Male,France,Standard,19.99
C000607,2023-01-09,28,Male,France,Basic,9.99
C000608,2020-12-31,23,Non-Binary,UK,Basic,9.99
C000609,2021-04-01,18,Male,Australia,Enterprise,99.99
C000610,2022-08-06,55,Non-Binary,France,Standard,19.99
C000611,2022-02-15,45,Male,USA,Basic,9.99
C000612,2021-07-18,37,Male,Brazil,Premium,39.99
C000613,2020-08-19,41,Male,India,Standard,19.99
C000614,2024-04-17,24,Male,USA,Basic,9.99
C000615,2023-05-01,67,Male,UK,Standard,19.99
C000616,2020-04-09,39,Male,Australia,Standard,19.99
C000617,2021-04-24,39,Non-Binary,USA,Premium,39.99
C000618,2020-04-25,46,Male,Canada,Basic,9.99
C000619,2024-07-28,43,Non-Binary,Germany,Standard,19.99
C000620,2024-05-01,40,Non-Binary,India,Basic,9.99
C000621,2020-10-20,28,Non-Binary,Canada,Standard,19.99
C000622,2021-07-17,43,Male,Germany,Standard,19.99
C000623,2024-02-14,60,Male,Germany,Standard,19.99
C000624,2022-10-12,54,Male,Brazil,Enterprise,99.99
C000625,2023-10-06,57,Female,Australia,Basic,9.99
C000626,2022-05-02,31,Female,USA,Basic,9.99
C000627,2024-03-25,26,Non-Binary,Canada,Premium,39.99
C000628,2021-09-07,36,Non-Binary,USA,Standard,19.99
C000629,2020-04-28,38,Non-Binary,UK,Standard,19.99
C000630,2022-12-21,51,Male,UK,Basic,9.99
C000631,2021-11-07,18,Non-Binary,USA,Standard,19.99
C000632,2022-01-29,56,Male,Canada,Premium,39.99
C000633,2020-04-15,36,Female,UK,Standard,19.99
C000634,2020-03-21,32,Male,USA,Premium,39.99
C000635,2024-01-23,25,Non-Binary,Germany,Standard,19.99
C000636,2021-11-12,18,Female,Brazil,Basic,9.99
C000637,2021-01-24,47,Non-Binary,USA,Enterprise,99.99
C000638,2022-09-07,38,Male,France,Premium,39.99
C000639,2022-03-23,22,Male,Germany,Premium,39.99
C000640,2022-02-18,22,Female,Canada,Basic,9.99
C000641,2021-06-19,33,Female,Canada,Standard,19.99
C000642,2020-07-20,58,Non-Binary,Canada,Premium,39.99
C000643,2021-02-20,34,Female,UK,Basic,9.99
C000644,2021-03-29,19,Non-Binary,USA,Basic,9.99
C000645,2023-04-11,35,Non-Binary,France,Basic,9.99
C000646,2021-02-05,34,Female,USA,Standard,19.99
C000647,2021-05-18,18,Female,Germany,Enterprise,99.99
C000648,2021-11-22,37,Female,Australia,Standard,19.99
C000649,2024-01-21,35,Non-Binary,Australia,Standard,19.99
C000650,2024-02-09,46,Female,USA,Premium,39.99
C000651,2022-09-27,60,Male,India,Standard,19.99
C000652,2023-08-07,51,Male,Canada,Premium,39.99
C000653,2020-06-01,34,Non-Binary,USA,Basic,9.99
C000654,2020-10-08,24,Non-Binary,USA,Premium,39.99
C000655,2020-01-19,68,Male,Canada,Basic,9.99
C000656,2023-06-19,38,Non-Binary,France,Standard,19.99
C000657,2022-09-16,38,Non-Binary,Canada,Basic,9.99
C000658,2023-02-03,37,Female,USA,Standard,19.99
C000659,2021-07-16,40,Non-Binary,Brazil,Basic,9.99
C000660,2024-07-23,36,Non-Binary,France,Premium,39.99
C000661,2021-01-02,31,Male,India,Standard,19.99
C000662,2021-05-08,31,Male,Germany,Basic,9.99
C000663,2021-12-26,37,Female,Australia,Basic,9.99
C000664,2022-04-11,31,Female,Germany,Enterprise,99.99
C000665,2021-04-07,29,Female,France,Premium,39.99
C000666,2023-08-31,39,Non-Binary,Australia,Basic,9.99
C000667,2022-02-15,34,Female,Germany,Basic,9.99
C000668,2020-01-20,56,Non-Binary,USA,Standard,19.99
C000669,2022-06-07,18,Non-Binary,Australia,Standard,19.99
C000670,2024-10-23,51,Male,India,Enterprise,99.99
C000671,2021-04-15,52,Male,India,Standard,19.99
C000672,2023-03-06,18,Female,USA,Enterprise,99.99
C000673,2023-11-02,33,Female,India,Standard,19.99
C000674,2020-03-08,33,Male,Brazil,Basic,9.99
C000675,2021-02-28,21,Non-Binary,USA,Premium,39.99
C000676,2024-08-08,28,Female,Brazil,Basic,9.99
C000677,2023-02-28,24,Male,Germany,Premium,39.99
C000678,2023-10-18,59,Non-Binary,UK,Premium,39.99
C000679,2020-10-13,49,Non-Binary,France,Standard,19.99
C000680,2021-12-09,53,Male,USA,Basic,9.99
C000681,2020-06-04,46,Female,Germany,Standard,19.99
C000682,2023-05-04,24,Female,Brazil,Basic,9.99
C000683,2023-07-22,31,Female,Australia,Standard,19.99
C000684,2021-04-12,43,Female,Germany,Basic,9.99
C000685,2021-01-15,23,Non-Binary,Germany,Basic,9.99
C000686,2024-04-30,46,Non-Binary,USA,Basic,9.99
C000687,2020-05-30,35,Male,USA,Basic,9.99
C000688,2024-05-24,33,Non-Binary,USA,Basic,9.99
C000689,2022-01-08,46,Male,USA,Enterprise,99.99
C000690,2022-06-29,43,Female,Australia,Basic,9.99
C000691,2020-06-27,33,Male,UK,Standard,19.99
C000692,2022-11-15,51,Female,USA,Basic,9.99
C000693,2023-02-09,25,Male,Germany,Premium,39.99
C000694,2022-02-27,45,Male,USA,Basic,9.99
C000695,2020-06-22,45,Non-Binary,India,Enterprise,99.99
C000696,2021-05-12,34,Non-Binary,Canada,Standard,19.99
C000697,2020-12-13,41,Male,USA,Basic,9.99
C000698,2020-10-25,22,Male,USA,Basic,9.99
C000699,2021-09-05,49,Female,Australia,Basic,9.99
C000700,2021-05-20,35,Non-Binary,Germany,Standard,19.99
C000701,2021-02-04,31,Female,USA,Basic,9.99
C000702,2022-03-21,50,Female,India,Basic,9.99
C000703,2024-10-31,29,Female,UK,Standard,19.99
C000704,2024-08-13,21,Non-Binary,Brazil,Basic,9.99
C000705,2021-10-18,19,Non-Binary,Brazil,Basic,9.99
C000706,2021-10-05,45,Male,Brazil,Enterprise,99.99
C000707,2021-08-19,22,Non-Binary,France,Standard,19.99
C000708,2023-03-25,59,Male,UK,Basic,9.99
C000709,2024-05-28,18,Female,UK,Enterprise,99.99
C000710,2021-02-13,58,Non-Binary,Brazil,Basic,9.99
C000711,2024-04-21,40,Non-Binary,USA,Premium,39.99
C000712,2023-12-21,36,Male,UK,Basic,9.99
C000713,2023-11-19,31,Male,India,Premium,39.99
C000714,2022-04-17,42,Non-Binary,Canada,Standard,19.99
C000715,2021-05-10,37,Female,France,Premium,39.99
C000716,2024-06-04,51,Female,USA,Enterprise,99.99
C000717,2022-09-08,39,Non-Binary,UK,Standard,19.99
C000718,2023-11-17,39,Female,Canada,Premium,39.99
C000719,2022-01-06,33,Non-Binary,India,Standard,19.99
C000720,2023-07-30,37,Male,USA,Basic,9.99
C000721,2023-09-23,41,Female,USA,Standard,19.99
C000722,2023-02-27,18,Non-Binary,France,Basic,9.99
C000723,2024-03-21,21,Female,Brazil,Standard,19.99
C000724,2020-01-22,46,Male,USA,Standard,19.99
C000725,2022-11-28,40,Non-Binary,Germany,Standard,19.99
C000726,2022-07-01,35,Female,UK,Premium,39.99
C000727,2023-04-20,38,Non-Binary,Canada,Basic,9.99
C000728,2020-02-20,42,Female,USA,Standard,19.99
C000729,2020-06-24,31,Male,India,Premium,39.99
C000730,2021-12-14,28,Female,UK,Premium,39.99
C000731,2022-12-03,40,Female,UK,Basic,9.99
C000732,2024-01-18,26,Non-Binary,Canada,Basic,9.99
C000733,2020-04-01,42,Non-Binary,USA,Premium,39.99
C000734,2023-08-20,18,Male,France,Basic,9.99
C000735,2024-02-25,50,Male,Canada,Standard,19.99
C000736,2021-11-08,43,Non-Binary,UK,Standard,19.99
C000737,2024-06-21,41,Female,Germany,Basic,9.99
C000738,2023-09-08,49,Female,UK,Premium,39.99
C000739,2021-02-08,57,Female,Germany,Basic,9.99
C000740,2023-12-14,50,Male,USA,Premium,39.99
C000741,2024-07-14,18,Male,Germany,Premium,39.99
C000742,2023-01-04,22,Male,UK,Basic,9.99
C000743,2020-08-21,30,Female,France,Standard,19.99
C000744,2023-08-01,38,Female,Germany,Standard,19.99
C000745,2023-04-17,44,Male,UK,Premium,39.99
C000746,2023-06-18,29,Male,India,Premium,39.99
C000747,2021-09-01,40,Non-Binary,Germany,Standard,19.99
C000748,2021-10-03,28,Male,USA,Basic,9.99
C000749,2022-02-03,30,Non-Binary,USA,Basic,9.99
C000750,2023-05-06,21,Male,Germany,Standard,19.99
C000751,2022-09-23,26,Non-Binary,Canada,Enterprise,99.99
C000752,2020-12-20,21,Non-Binary,USA,Basic,9.99
C000753,2021-01-18,26,Female,India,Standard,19.99
C000754,2022-01-05,50,Male,Canada,Basic,9.99
C000755,2022-02-25,26,Non-Binary,Canada,Standard,19.99
C000756,2023-11-03,69,Female,UK,Premium,39.99
C000757,2022-09-27,43,Male,USA,Basic,9.99
C000758,2024-04-07,40,Male,USA,Basic,9.99
C000759,2023-01-06,27,Female,USA,Standard,19.99
C000760,2024-02-29,46,Female,Canada,Basic,9.99
C000761,2020-08-21,31,Female,Australia,Premium,39.99
C000762,2022-01-21,39,Non-Binary,India,Basic,9.99
C000763,2024-01-12,68,Female,Canada,Enterprise,99.99
C000764,2020-07-28,36,Non-Binary,India,Premium,39.99
C000765,2021-09-01,51,Male,UK,Basic,9.99
C000766,2024-07-30,29,Male,UK,Enterprise,99.99
C000767,2024-05-07,37,Male,USA,Premium,39.99
C000768,2023-11-12,59,Female,India,Standard,19.99
C000769,2022-05-26,30,Male,Germany,Premium,39.99
C000770,2024-07-24,59,Male,India,Standard,19.99
C000771,2022-12-26,46,Female,Germany,Basic,9.99
C000772,2023-12-12,31,Female,USA,Basic,9.99
C000773,2024-10-23,45,Non-Binary,Brazil,Standard,19.99
C000774,2020-07-14,49,Male,Brazil,Premium,39.99
C000775,2020-05-01,45,Female,India,Basic,9.99
C000776,2020-09-28,19,Male,USA,Basic,9.99
C000777,2021-05-21,29,Non-Binary,UK,Basic,9.99
C000778,2023-07-19,35,Female,Germany,Basic,9.99
C000779,2020-06-03,37,Non-Binary,Australia,Premium,39.99
C000780,2022-04-05,45,Non-Binary,Australia,Standard,19.99
C000781,2022-01-25,40,Female,Brazil,Basic,9.99
C000782,2020-01-06,21,Non-Binary,USA,Enterprise,99.99
C000783,2023-07-24,42,Non-Binary,France,Premium,39.99
C000784,2024-06-17,45,Non-Binary,UK,Enterprise,99.99
C000785,2024-08-16,44,Male,Canada,Basic,9.99
C000786,2021-08-03,50,Female,Canada,Basic,9.99
C000787,2024-10-11,48,Female,Australia,Premium,39.99
C000788,2024-04-10,43,Male,USA,Standard,19.99
C000789,2024-09-09,37,Female,USA,Enterprise,99.99
C000790,2020-11-19,18,Female,Canada,Enterprise,99.99
C000791,2022-05-26,43,Male,Brazil,Enterprise,99.99
C000792,2023-08-24,40,Female,USA,Enterprise,99.99
C000793,2021-07-15,41,Male,France,Basic,9.99
C000794,2022-01-31,22,Non-Binary,India,Basic,9.99
C000795,2022-03-22,25,Non-Binary,UK,Standard,19.99
C000796,2021-04-24,50,Female,France,Premium,39.99
C000797,2020-01-03,37,Male,Canada,Basic,9.99
C000798,2021-04-08,46,Non-Binary,France,Basic,9.99
C000799,2023-11-25,38,Female,India,Enterprise,99.99
C000800,2022-05-14,38,Non-Binary,USA,Basic,9.99
C000801,2022-02-23,49,Male,Australia,Basic,9.99
C000802,2021-10-03,31,Female,India,Basic,9.99
C000803,2024-05-03,39,Male,Germany,Standard,19.99
C000804,2020-05-20,32,Non-Binary,Germany,Standard,19.99
C000805,2020-12-02,32,Female,UK,Basic,9.99
C000806,2024-03-12,34,Male,India,Standard,19.99
C000807,2022-06-25,40,Male,USA,Basic,9.99
C000808,2024-03-21,32,Male,Germany,Basic,9.99
C000809,2022-05-29,53,Female,Australia,Basic,9.99
C000810,2023-08-13,27,Male,USA,Standard,19.99
C000811,2024-01-16,35,Non-Binary,USA,Enterprise,99.99
C000812,2020-02-24,32,Non-Binary,India,Basic,9.99
C000813,2023-05-27,55,Non-Binary,USA,Basic,9.99
C000814,2023-08-16,40,Male,Australia,Premium,39.99
C000815,2021-05-05,50,Female,UK,Basic,9.99
C000816,2023-07-30,20,Non-Binary,USA,Premium,39.99
C000817,2020-01-25,41,Female,Brazil,Basic,9.99
C000818,2024-10-28,48,Non-Binary,UK,Standard,19.99
C000819,2020-12-19,38,Female,Brazil,Premium,39.99
C000820,2020-02-04,50,Non-Binary,USA,Basic,9.99
C000821,2020-03-22,31,Male,Brazil,Basic,9.99
C000822,2021-08-09,54,Non-Binary,France,Premium,39.99
C000823,2022-05-17,65,Non-Binary,UK,Standard,19.99
C000824,2023-01-06,33,Non-Binary,USA,Basic,9.99
C000825,2020-06-10,32,Non-Binary,Brazil,Enterprise,99.99
C000826,2020-11-14,55,Non-Binary,UK,Standard,19.99
C000827,2024-04-12,56,Non-Binary,France,Basic,9.99
C000828,2023-12-01,31,Female,France,Premium,39.99
C000829,2020-04-28,32,Male,USA,Standard,19.99
C000830,2022-07-17,34,Non-Binary,Germany,Basic,9.99
C000831,2024-02-27,21,Non-Binary,Australia,Basic,9.99
C000832,2023-12-20,26,Male,France,Basic,9.99
C000833,2021-12-11,25,Non-Binary,Canada,Premium,39.99
C000834,2021-06-14,28,Male,UK,Premium,39.99
C000835,2021-07-04,37,Non-Binary,India,Premium,39.99
C000836,2020-03-01,40,Female,India,Basic,9.99
C000837,2020-05-10,56,Female,France,Standard,19.99
C000838,2020-06-06,26,Female,Canada,Basic,9.99
C000839,2022-10-20,49,Non-Binary,USA,Basic,9.99
C000840,2024-05-02,35,Male,India,Standard,19.99
C000841,2020-08-24,37,Male,Australia,Basic,9.99
C000842,2024-10-24,46,Male,USA,Standard,19.99
C000843,2022-02-23,24,Male,USA,Enterprise,99.99
C000844,2020-03-13,42,Non-Binary,India,Premium,39.99
C000845,2023-09-04,39,Female,USA,Basic,9.99
C000846,2024-01-15,43,Female,USA,Basic,9.99
C000847,2022-02-02,41,Male,Canada,Enterprise,99.99
C000848,2021-01-02,67,Male,India,Enterprise,99.99
C000849,2022-04-01,30,Male,India,Premium,39.99
C000850,2024-05-03,31,Female,UK,Standard,19.99
C000851,2020-01-17,30,Female,USA,Standard,19.99
C000852,2021-09-14,31,Non-Binary,Germany,Standard,19.99
C000853,2023-04-26,30,Female,Brazil,Premium,39.99
C000854,2024-02-09,52,Non-Binary,Australia,Basic,9.99
C000855,2020-01-14,55,Female,USA,Standard,19.99
C000856,2023-07-26,31,Non-Binary,India,Enterprise,99.99
C000857,2020-01-03,28,Non-Binary,UK,Premium,39.99
C000858,2021-09-21,43,Male,USA,Enterprise,99.99
C000859,2022-05-09,31,Female,Brazil,Enterprise,99.99
C000860,2020-10-18,45,Non-Binary,USA,Basic,9.99
C000861,2021-04-19,40,Non-Binary,UK,Premium,39.99
C000862,2022-07-27,19,Non-Binary,USA,Basic,9.99
C000863,2020-09-30,56,Non-Binary,India,Basic,9.99
C000864,2023-03-08,59,Male,UK,Enterprise,99.99
C000865,2021-04-29,30,Female,USA,Basic,9.99
C000866,2024-06-28,33,Female,France,Premium,39.99
C000867,2021-10-13,41,Female,USA,Basic,9.99
C000868,2021-02-19,42,Male,Australia,Standard,19.99
C000869,2020-11-14,45,Male,USA,Standard,19.99
C000870,2022-04-12,62,Male,Canada,Enterprise,99.99
C000871,2021-03-01,35,Female,UK,Basic,9.99
C000872,2020-09-02,28,Male,USA,Standard,19.99
C000873,2024-08-19,21,Non-Binary,France,Basic,9.99
C000874,2024-09-07,29,Female,USA,Premium,39.99
C000875,2021-12-29,37,Female,Canada,Standard,19.99
C000876,2021-06-16,59,Male,USA,Standard,19.99
C000877,2022-07-15,31,Non-Binary,Australia,Basic,9.99
C000878,2022-08-04,40,Male,India,Basic,9.99
C000879,2020-01-25,37,Male,India,Enterprise,99.99
C000880,2020-09-24,52,Male,India,Basic,9.99
C000881,2023-07-14,68,Non-Binary,USA,Standard,19.99
C000882,2024-07-22,31,Male,USA,Basic,9.99
C000883,2023-08-15,32,Female,India,Basic,9.99
C000884,2024-10-01,50,Female,USA,Enterprise,99.99
C000885,2020-04-13,46,Male,Brazil,Standard,19.99
C000886,2024-01-23,60,Female,Canada,Basic,9.99
C000887,2022-05-23,45,Male,UK,Enterprise,99.99
C000888,2021-07-17,33,Female,UK,Basic,9.99
C000889,2023-06-11,45,Non-Binary,Germany,Standard,19.99
C000890,2022-10-18,51,Female,India,Standard,19.99
C000891,2020-06-28,47,Female,UK,Standard,19.99
C000892,2023-08-09,44,Non-Binary,USA,Enterprise,99.99
C000893,2023-01-18,50,Male,Brazil,Premium,39.99
C000894,2022-01-05,52,Female,Canada,Standard,19.99
C000895,2023-03-04,54,Non-Binary,UK,Basic,9.99
C000896,2020-02-23,45,Female,Germany,Basic,9.99
C000897,2024-07-18,35,Female,USA,Enterprise,99.99
C000898,2022-12-20,39,Female,Australia,Enterprise,99.99
C000899,2020-11-22,52,Male,USA,Basic,9.99
C000900,2022-12-28,28,Non-Binary,USA,Enterprise,99.99
C000901,2021-03-25,42,Non-Binary,India,Premium,39.99
C000902,2021-12-27,33,Male,USA,Standard,19.99
C000903,2024-07-09,38,Non-Binary,France,Enterprise,99.99
C000904,2020-02-27,53,Non-Binary,France,Enterprise,99.99
C000905,2023-02-28,40,Male,Germany,Basic,9.99
C000906,2024-07-17,38,Female,Canada,Basic,9.99
C000907,2020-03-18,21,Male,USA,Standard,19.99
C000908,2020-02-10,46,Non-Binary,Canada,Basic,9.99
C000909,2023-06-11,45,Male,India,Basic,9.99
C000910,2020-12-29,63,Female,USA,Basic,9.99
C000911,2023-12-14,34,Male,Australia,Premium,39.99
C000912,2024-10-28,40,Female,Brazil,Basic,9.99
C000913,2023-09-18,40,Female,Germany,Basic,9.99
C000914,2021-10-22,56,Male,Brazil,Premium,39.99
C000915,2022-06-13,36,Non-Binary,Brazil,Standard,19.99
C000916,2020-12-22,41,Non-Binary,Brazil,Standard,19.99
C000917,2023-06-10,45,Female,USA,Standard,19.99
C000918,2020-12-25,40,Female,UK,Standard,19.99
C000919,2020-09-17,32,Male,France,Enterprise,99.99
C000920,2023-03-19,40,Female,India,Premium,39.99
