ticket_id,customer_id,ticket_date,ticket_category,resolution_time_hrs,satisfaction_score
T000410_03,C000410,2020-12-10,technical,14.6,2
T000410_02,C000410,2021-06-08,account,8.7,3
T000410_01,C000410,2021-06-27,cancellation,11.4,4
T000410_04,C000410,2024-12-11,technical,11.7,4
T000411_01,C000411,2024-04-22,billing,20.1,2
T000412_02,C000412,2021-08-09,technical,12.7,4
T000412_01,C000412,2022-09-29,account,17.3,2
T000412_03,C000412,2024-11-09,feature_request,12.3,3
T000414_01,C000414,2024-09-14,technical,5.1,1
T000415_01,C000415,2021-04-18,billing,5.9,5
T000415_02,C000415,2022-10-06,account,8.1,2
T000416_01,C000416,2024-02-03,technical,12.6,1
T000417_01,C000417,2023-08-29,account,0.5,4
T000418_01,C000418,2022-05-02,account,8.5,3
T000418_04,C000418,2022-06-27,account,10.3,5
T000418_02,C000418,2023-01-27,account,0.5,3
T000418_03,C000418,2023-04-23,billing,0.7,4
T000420_02,C000420,2022-09-14,technical,8.8,1
T000420_01,C000420,2022-12-02,account,0.9,5
T000421_01,C000421,2024-06-26,technical,6.6,2
T000422_01,C000422,2022-02-20,technical,4.0,2
T000422_02,C000422,2022-12-24,technical,11.5,3
T000423_01,C000423,2023-12-17,account,10.9,2
T000425_01,C000425,2023-11-12,billing,1.5,1
T000425_03,C000425,2024-05-29,technical,1.4,4
T000425_02,C000425,2024-12-26,billing,3.7,5
T000426_01,C000426,2024-03-29,feature_request,4.7,2
T000427_02,C000427,2022-07-16,billing,2.3,4
T000427_01,C000427,2023-03-01,cancellation,1.2,1
T000429_03,C000429,2022-06-07,billing,0.5,4
T000429_02,C000429,2022-12-15,account,7.4,1
T000429_01,C000429,2023-04-10,technical,9.9,5
T000429_04,C000429,2023-12-15,account,19.1,2
T000431_02,C000431,2021-09-30,technical,0.7,2
T000431_03,C000431,2022-09-18,billing,5.4,2
T000431_04,C000431,2024-03-08,feature_request,18.3,2
T000431_01,C000431,2024-05-25,billing,9.1,5
T000431_05,C000431,2024-06-14,technical,4.9,3
T000434_01,C000434,2023-12-17,account,4.0,3
T000436_01,C000436,2024-07-21,account,17.1,5
T000438_02,C000438,2023-01-30,feature_request,21.3,3
T000438_01,C000438,2023-12-07,cancellation,13.9,4
T000441_03,C000441,2021-01-26,billing,9.4,3
T000441_01,C000441,2022-09-22,billing,3.7,4
T000441_02,C000441,2024-03-23,account,4.3,3
T000443_01,C000443,2024-10-23,technical,2.9,1
T000444_01,C000444,2024-11-11,technical,4.5,5
T000445_01,C000445,2023-05-13,technical,4.7,1
T000446_01,C000446,2022-02-06,feature_request,5.6,5
T000447_01,C000447,2024-05-23,billing,8.2,1
T000448_02,C000448,2021-09-30,account,2.9,3
T000448_03,C000448,2022-07-13,cancellation,2.1,3
T000448_01,C000448,2022-12-24,account,1.5,5
T000448_04,C000448,2023-02-03,account,7.8,1
T000448_05,C000448,2023-07-17,billing,7.0,4
T000449_01,C000449,2021-03-12,feature_request,12.6,3
T000451_01,C000451,2024-08-28,technical,18.1,2
T000451_02,C000451,2024-10-08,technical,2.2,1
T000452_02,C000452,2024-10-10,billing,7.8,2
T000452_01,C000452,2024-11-14,technical,18.1,3
T000453_02,C000453,2021-10-10,technical,7.9,5
T000453_01,C000453,2024-04-26,technical,3.2,2
T000454_02,C000454,2022-09-25,technical,34.7,2
T000454_01,C000454,2023-12-30,technical,5.2,5
T000455_01,C000455,2023-01-03,technical,2.5,4
T000458_01,C000458,2022-03-09,billing,0.5,5
T000462_01,C000462,2020-11-15,feature_request,20.8,1
T000462_02,C000462,2022-01-30,technical,0.7,3
T000462_03,C000462,2024-01-21,feature_request,7.7,3
T000464_01,C000464,2022-05-01,technical,24.4,1
T000467_03,C000467,2022-01-23,technical,6.8,5
T000467_02,C000467,2024-06-20,technical,10.4,5
T000467_01,C000467,2024-10-26,billing,11.3,1
T000468_01,C000468,2022-05-27,technical,4.7,2
T000469_01,C000469,2024-05-03,technical,15.9,3
T000469_03,C000469,2024-07-23,feature_request,2.2,2
T000469_02,C000469,2024-10-09,billing,1.1,5
T000471_02,C000471,2021-04-25,account,0.5,4
T000471_01,C000471,2023-11-09,account,2.6,5
T000472_01,C000472,2023-01-02,account,4.0,1
T000473_07,C000473,2020-10-11,technical,0.9,3
T000473_02,C000473,2021-02-03,billing,2.0,2
T000473_06,C000473,2021-04-14,account,7.3,5
T000473_03,C000473,2021-10-31,technical,4.1,2
T000473_04,C000473,2021-11-16,billing,3.4,1
T000473_01,C000473,2022-08-04,account,16.9,2
T000473_05,C000473,2024-12-16,billing,9.0,1
T000474_01,C000474,2024-06-11,account,4.3,5
T000474_02,C000474,2024-07-09,billing,5.8,5
T000476_02,C000476,2021-03-12,technical,3.8,5
T000476_01,C000476,2024-01-07,billing,6.9,4
T000476_03,C000476,2024-04-18,billing,6.3,2
T000477_01,C000477,2023-09-08,technical,3.0,4
T000479_05,C000479,2022-07-21,cancellation,4.4,4
T000479_02,C000479,2022-10-27,technical,2.6,3
T000479_03,C000479,2024-10-08,cancellation,16.1,3
T000479_01,C000479,2024-10-09,billing,10.5,4
T000479_04,C000479,2024-11-06,billing,13.4,1
T000480_02,C000480,2021-06-24,technical,17.6,1
T000480_01,C000480,2024-08-09,feature_request,31.8,3
T000482_01,C000482,2023-12-19,billing,36.0,3
T000483_01,C000483,2024-06-11,billing,43.7,3
T000483_03,C000483,2024-07-01,technical,14.7,1
T000483_02,C000483,2024-10-26,technical,1.6,3
T000484_01,C000484,2022-10-23,technical,5.7,4
T000484_04,C000484,2024-01-24,technical,2.8,5
T000484_03,C000484,2024-07-31,technical,4.9,4
T000484_02,C000484,2024-10-14,feature_request,2.3,5
T000485_01,C000485,2022-05-01,account,13.8,4
T000485_02,C000485,2024-06-12,technical,9.7,1
T000486_02,C000486,2022-08-23,cancellation,0.5,3
T000486_01,C000486,2023-01-13,account,0.6,3
T000486_03,C000486,2023-03-13,feature_request,1.0,5
T000489_02,C000489,2022-08-13,billing,7.6,5
T000489_01,C000489,2023-06-01,billing,22.3,4
T000489_03,C000489,2024-07-29,billing,5.5,2
T000490_01,C000490,2024-03-21,technical,1.5,2
T000491_08,C000491,2022-04-28,technical,3.0,5
T000491_06,C000491,2022-08-01,technical,4.2,4
T000491_05,C000491,2022-09-30,technical,6.6,4
T000491_02,C000491,2023-06-13,technical,0.9,1
T000491_07,C000491,2023-06-24,billing,3.4,2
T000491_01,C000491,2023-07-26,feature_request,11.7,4
T000491_03,C000491,2023-07-29,account,14.2,3
T000491_04,C000491,2023-10-14,technical,2.3,4
T000492_01,C000492,2023-10-26,technical,8.7,3
T000492_02,C000492,2024-10-22,technical,33.3,1
T000493_01,C000493,2024-12-29,technical,6.1,5
T000494_03,C000494,2023-10-16,technical,4.4,5
T000494_01,C000494,2023-12-03,billing,0.9,1
T000494_02,C000494,2023-12-13,cancellation,1.7,4
T000495_01,C000495,2024-02-14,account,6.6,5
T000495_02,C000495,2024-02-27,cancellation,14.6,4
T000496_03,C000496,2023-08-17,billing,3.2,3
T000496_02,C000496,2024-03-08,technical,2.8,2
T000496_01,C000496,2024-11-18,technical,0.5,2
T000497_02,C000497,2023-09-30,technical,5.9,3
T000497_01,C000497,2024-11-09,technical,2.1,1
T000498_01,C000498,2023-10-07,account,5.0,5
T000498_02,C000498,2024-07-28,account,35.5,1
T000499_01,C000499,2024-11-30,billing,0.5,2
T000501_02,C000501,2022-07-07,technical,10.2,3
T000501_03,C000501,2023-01-09,billing,3.4,3
T000501_01,C000501,2023-03-07,account,7.5,2
T000503_01,C000503,2024-12-15,technical,0.9,3
T000504_01,C000504,2023-10-29,account,6.5,5
T000505_01,C000505,2022-11-09,feature_request,10.2,1
T000505_02,C000505,2024-04-05,billing,1.2,2
T000505_03,C000505,2024-05-26,technical,18.0,1
T000507_02,C000507,2023-12-01,technical,1.2,1
T000507_01,C000507,2024-04-08,cancellation,0.5,5
T000509_01,C000509,2024-03-02,technical,35.2,1
T000509_02,C000509,2024-05-09,technical,88.2,3
T000510_01,C000510,2024-11-02,technical,4.3,3
T000512_01,C000512,2022-09-02,billing,7.4,5
T000512_02,C000512,2024-10-13,billing,1.8,5
T000514_01,C000514,2020-11-28,feature_request,5.0,2
T000514_02,C000514,2021-12-08,cancellation,9.4,4
T000515_01,C000515,2022-03-02,billing,2.5,1
T000515_02,C000515,2023-05-31,technical,0.7,4
T000517_01,C000517,2024-03-05,technical,1.9,5
T000518_01,C000518,2024-03-14,technical,5.2,2
T000519_01,C000519,2024-01-14,technical,1.5,4
T000521_02,C000521,2024-04-18,account,33.6,1
T000521_01,C000521,2024-10-21,account,16.8,2
T000522_01,C000522,2024-01-19,feature_request,3.6,4
T000523_01,C000523,2023-05-14,feature_request,2.6,4
T000523_02,C000523,2024-05-21,technical,11.5,1
T000523_03,C000523,2024-07-25,technical,5.1,3
T000525_01,C000525,2023-11-04,billing,15.5,1
T000526_01,C000526,2022-11-30,technical,1.7,3
T000526_02,C000526,2023-08-14,feature_request,1.0,2
T000526_03,C000526,2023-11-13,technical,0.5,5
T000527_01,C000527,2022-03-04,technical,5.0,1
T000527_02,C000527,2022-07-23,technical,0.6,4
T000529_02,C000529,2023-10-14,account,8.8,4
T000529_01,C000529,2024-04-27,cancellation,8.5,5
T000530_01,C000530,2024-06-08,technical,2.9,2
T000531_02,C000531,2021-03-13,account,0.7,1
T000531_01,C000531,2023-06-04,technical,2.2,3
T000532_02,C000532,2022-02-23,billing,6.5,1
T000532_01,C000532,2023-07-14,billing,29.8,4
T000533_01,C000533,2023-10-28,technical,29.4,4
T000533_02,C000533,2024-01-31,account,17.3,5
T000537_01,C000537,2024-09-17,account,8.1,5
T000538_01,C000538,2024-09-27,account,9.8,4
T000539_01,C000539,2024-02-12,billing,5.3,2
T000540_04,C000540,2020-09-13,billing,10.0,2
T000540_03,C000540,2021-03-04,technical,3.3,4
T000540_02,C000540,2024-05-30,cancellation,6.1,2
T000540_01,C000540,2024-10-05,billing,50.0,3
T000541_03,C000541,2021-11-11,account,3.1,2
T000541_01,C000541,2024-02-05,feature_request,7.4,4
T000541_02,C000541,2024-10-19,technical,5.2,3
T000542_03,C000542,2023-12-03,account,1.8,3
T000542_01,C000542,2024-03-26,cancellation,6.8,3
T000542_02,C000542,2024-09-01,cancellation,43.4,1
T000543_02,C000543,2023-03-03,technical,4.5,1
T000543_03,C000543,2023-07-02,technical,4.5,4
T000543_01,C000543,2023-12-13,billing,2.4,1
T000543_04,C000543,2024-10-28,billing,0.5,1
T000544_01,C000544,2023-07-24,billing,8.8,3
T000545_02,C000545,2023-01-18,billing,6.8,3
T000545_01,C000545,2023-02-16,cancellation,4.2,5
T000548_03,C000548,2021-06-25,billing,11.6,1
T000548_02,C000548,2021-10-20,technical,5.3,2
T000548_01,C000548,2023-05-22,account,1.3,4
T000549_01,C000549,2021-10-25,account,1.0,1
T000549_02,C000549,2022-05-21,account,8.4,1
T000549_03,C000549,2024-05-18,account,2.2,4
T000550_03,C000550,2021-12-04,feature_request,10.3,5
T000550_01,C000550,2022-08-11,billing,8.3,3
T000550_02,C000550,2024-09-23,billing,1.2,4
T000551_01,C000551,2023-05-05,billing,12.8,5
T000551_02,C000551,2024-08-02,feature_request,5.7,5
T000553_02,C000553,2024-05-21,account,25.7,4
T000553_01,C000553,2024-06-11,feature_request,4.6,5
T000555_01,C000555,2023-07-07,cancellation,1.7,5
T000555_02,C000555,2023-11-28,technical,2.6,3
T000556_02,C000556,2022-10-26,account,5.9,4
T000556_01,C000556,2023-07-20,account,12.0,1
T000557_01,C000557,2022-05-06,account,5.8,1
T000559_01,C000559,2024-03-12,technical,22.1,3
T000560_02,C000560,2023-04-03,account,5.2,5
T000560_01,C000560,2023-04-24,feature_request,42.6,1
T000561_02,C000561,2022-11-26,technical,1.1,4
T000561_04,C000561,2023-11-18,feature_request,10.0,2
T000561_03,C000561,2024-06-28,account,1.6,2
T000561_01,C000561,2024-09-29,account,4.4,4
T000563_02,C000563,2021-10-16,account,20.4,1
T000563_01,C000563,2022-03-12,technical,1.1,5
T000563_03,C000563,2022-06-06,cancellation,10.0,3
T000564_01,C000564,2022-12-09,feature_request,3.2,5
T000565_01,C000565,2023-04-07,billing,10.2,1
T000566_01,C000566,2024-07-09,billing,19.8,1
T000566_02,C000566,2024-10-07,cancellation,7.5,1
T000567_01,C000567,2024-10-05,feature_request,15.0,2
T000568_01,C000568,2024-11-16,technical,1.2,5
T000569_01,C000569,2021-05-28,account,14.4,2
T000569_02,C000569,2024-05-16,feature_request,3.4,2
T000570_02,C000570,2024-12-05,cancellation,6.0,1
T000570_01,C000570,2024-12-24,billing,18.2,1
T000572_01,C000572,2021-10-09,account,8.0,5
T000576_02,C000576,2022-11-27,billing,11.1,5
T000576_01,C000576,2024-04-29,account,5.1,1
T000577_01,C000577,2023-09-14,feature_request,1.8,4
T000579_01,C000579,2023-11-25,technical,15.0,2
T000580_02,C000580,2022-12-09,billing,26.9,4
T000580_01,C000580,2023-03-26,technical,31.0,1
T000581_02,C000581,2022-07-21,technical,51.0,2
T000581_04,C000581,2022-10-26,technical,5.8,3
T000581_03,C000581,2024-03-05,account,22.7,2
T000581_01,C000581,2024-12-12,account,7.5,3
T000584_03,C000584,2022-01-30,technical,6.7,3
T000584_01,C000584,2022-08-21,billing,3.9,4
T000584_02,C000584,2023-08-13,cancellation,3.2,3
T000584_04,C000584,2024-05-07,technical,1.6,4
T000585_01,C000585,2024-02-07,feature_request,1.0,1
T000585_02,C000585,2024-05-16,feature_request,6.4,1
T000586_01,C000586,2024-04-13,account,1.2,1
T000587_03,C000587,2023-02-04,cancellation,7.0,1
T000587_02,C000587,2023-09-11,cancellation,1.6,5
T000587_01,C000587,2024-11-16,technical,1.4,4
T000589_01,C000589,2023-04-30,billing,4.3,4
T000591_01,C000591,2024-08-12,technical,7.7,1
T000591_02,C000591,2024-11-08,technical,7.1,1
T000592_01,C000592,2023-01-10,feature_request,0.6,5
T000596_01,C000596,2022-10-26,feature_request,4.1,4
T000596_03,C000596,2023-01-14,technical,6.9,4
T000596_02,C000596,2023-09-02,cancellation,10.2,5
T000597_01,C000597,2020-12-10,billing,25.2,2
T000597_03,C000597,2024-03-05,billing,4.4,1
T000597_04,C000597,2024-07-29,technical,0.5,2
T000597_02,C000597,2024-08-13,technical,23.6,5
T000601_01,C000601,2023-03-26,technical,7.8,5
T000602_02,C000602,2021-04-07,cancellation,12.1,3
T000602_01,C000602,2021-11-21,cancellation,14.1,3
T000603_01,C000603,2021-10-17,billing,13.5,2
T000603_02,C000603,2024-04-11,technical,6.3,5
T000607_01,C000607,2023-04-11,technical,5.5,5
T000607_02,C000607,2024-08-13,technical,0.9,1
T000609_02,C000609,2024-02-03,cancellation,4.1,5
T000609_01,C000609,2024-11-11,cancellation,23.8,1
T000610_01,C000610,2023-08-11,technical,6.7,4
T000611_01,C000611,2023-05-04,account,8.5,5
T000612_03,C000612,2022-04-29,billing,1.7,3
T000612_01,C000612,2023-01-03,technical,1.7,4
T000612_02,C000612,2023-03-19,technical,9.6,3
T000615_01,C000615,2023-08-12,billing,2.2,3
T000616_02,C000616,2024-03-08,technical,11.1,4
T000616_01,C000616,2024-10-13,account,11.1,5
T000617_01,C000617,2024-10-05,technical,7.1,4
T000618_01,C000618,2023-08-22,billing,2.5,5
T000620_01,C000620,2024-07-28,technical,3.9,1
T000621_05,C000621,2021-01-01,billing,22.1,2
T000621_02,C000621,2021-07-18,billing,3.5,1
T000621_03,C000621,2022-05-22,technical,4.4,5
T000621_04,C000621,2022-09-06,account,4.4,4
T000621_01,C000621,2022-12-08,billing,7.9,3
T000624_02,C000624,2022-10-20,account,3.6,3
T000624_01,C000624,2023-02-15,billing,0.5,5
T000624_03,C000624,2024-02-11,technical,20.1,1
T000626_01,C000626,2024-08-27,billing,0.5,1
T000628_04,C000628,2022-07-08,billing,11.6,5
T000628_03,C000628,2023-02-26,technical,24.3,3
T000628_06,C000628,2023-04-18,technical,1.4,3
T000628_02,C000628,2023-08-29,technical,6.1,4
T000628_05,C000628,2024-07-31,technical,1.3,3
T000628_01,C000628,2024-08-17,account,24.2,3
T000629_01,C000629,2023-12-19,feature_request,4.6,1
T000630_01,C000630,2023-01-21,feature_request,0.5,5
T000631_02,C000631,2022-04-24,technical,1.5,4
T000631_03,C000631,2022-06-03,technical,9.1,5
T000631_01,C000631,2023-11-25,billing,13.3,2
T000632_02,C000632,2022-03-09,billing,16.0,4
T000632_01,C000632,2024-12-29,billing,0.9,5
T000633_01,C000633,2023-08-02,technical,5.3,5
T000634_01,C000634,2023-03-09,feature_request,3.9,5
T000636_01,C000636,2024-12-06,technical,11.9,3
T000637_01,C000637,2023-03-19,billing,13.9,3
T000638_02,C000638,2023-03-05,technical,9.0,3
T000638_01,C000638,2023-11-13,account,14.2,1
T000638_03,C000638,2024-12-23,cancellation,3.1,2
T000639_02,C000639,2023-03-30,feature_request,10.0,3
T000639_01,C000639,2023-05-25,cancellation,1.5,1
T000640_02,C000640,2023-07-31,cancellation,4.5,4
T000640_01,C000640,2024-05-16,cancellation,1.6,1
T000641_05,C000641,2021-07-09,cancellation,1.4,4
T000641_04,C000641,2021-11-04,feature_request,12.0,1
T000641_02,C000641,2021-11-23,cancellation,1.1,4
T000641_01,C000641,2023-08-01,account,4.1,1
T000641_03,C000641,2024-09-21,feature_request,5.0,3
T000642_03,C000642,2020-12-11,billing,14.6,5
T000642_01,C000642,2022-07-24,cancellation,0.8,3
T000642_02,C000642,2024-01-11,technical,7.8,1
T000643_01,C000643,2021-09-01,cancellation,1.7,2
T000643_02,C000643,2022-10-01,technical,17.1,5
T000645_01,C000645,2024-07-07,feature_request,4.4,5
T000646_03,C000646,2021-03-30,account,1.3,5
T000646_02,C000646,2021-09-25,billing,49.1,3
T000646_01,C000646,2021-11-22,technical,0.9,4
T000646_04,C000646,2022-11-30,account,5.8,3
T000647_01,C000647,2022-10-17,cancellation,2.9,4
T000648_02,C000648,2024-01-01,technical,3.8,4
T000648_03,C000648,2024-03-03,technical,34.1,5
T000648_01,C000648,2024-11-26,cancellation,8.7,4
T000651_02,C000651,2023-06-23,billing,3.0,4
T000651_01,C000651,2024-07-02,billing,2.6,4
T000653_02,C000653,2022-11-09,billing,11.0,2
T000653_01,C000653,2023-10-04,account,4.2,2
T000655_02,C000655,2021-12-28,cancellation,5.3,4
T000655_01,C000655,2023-11-21,cancellation,18.0,5
T000656_02,C000656,2023-08-07,billing,2.4,2
T000656_03,C000656,2023-08-20,account,11.6,1
T000656_01,C000656,2023-10-05,feature_request,2.2,3
T000657_01,C000657,2023-04-11,billing,0.5,5
T000658_01,C000658,2023-09-21,technical,2.6,4
T000659_01,C000659,2023-01-25,technical,28.5,1
T000660_01,C000660,2024-09-25,feature_request,26.5,5
T000661_02,C000661,2021-06-29,account,3.5,4
T000661_01,C000661,2021-06-30,billing,14.0,5
T000662_01,C000662,2021-10-13,technical,38.5,5
T000662_02,C000662,2023-06-21,cancellation,0.9,4
T000664_01,C000664,2022-04-12,billing,0.7,2
T000664_02,C000664,2024-08-09,cancellation,6.8,4
T000665_02,C000665,2023-04-10,feature_request,25.9,4
T000665_01,C000665,2024-09-29,technical,8.2,4
T000666_01,C000666,2023-11-04,cancellation,4.8,3
T000666_02,C000666,2024-07-28,cancellation,29.5,3
T000667_03,C000667,2022-08-17,account,10.7,3
T000667_02,C000667,2023-03-25,billing,13.1,3
T000667_01,C000667,2024-09-24,technical,8.1,4
T000669_02,C000669,2022-10-16,feature_request,12.4,2
T000669_01,C000669,2023-04-21,billing,1.3,5
T000671_01,C000671,2021-09-25,account,0.5,1
T000674_02,C000674,2020-07-12,billing,0.7,2
T000674_01,C000674,2020-09-26,technical,1.1,4
T000674_04,C000674,2022-01-27,cancellation,2.5,1
T000674_03,C000674,2022-08-15,billing,6.2,3
T000675_01,C000675,2022-07-18,technical,0.9,5
T000678_01,C000678,2024-01-15,technical,13.4,3
T000678_02,C000678,2024-04-07,technical,6.6,5
T000679_01,C000679,2021-06-23,account,10.8,4
T000681_01,C000681,2021-09-27,technical,6.1,3
T000682_01,C000682,2024-04-06,technical,26.0,3
T000682_02,C000682,2024-09-23,feature_request,11.4,4
T000684_02,C000684,2021-11-24,billing,9.7,3
T000684_01,C000684,2023-11-26,billing,6.8,5
T000686_01,C000686,2024-09-06,billing,11.7,2
T000687_01,C000687,2020-07-15,technical,5.8,5
T000688_01,C000688,2024-09-08,technical,3.8,2
T000689_01,C000689,2022-04-15,account,17.8,5
T000689_02,C000689,2022-08-24,billing,13.1,2
T000690_01,C000690,2023-03-24,feature_request,0.5,5
T000691_01,C000691,2020-10-12,technical,4.2,1
T000691_02,C000691,2023-06-29,billing,6.0,5
T000691_03,C000691,2023-10-02,cancellation,12.7,5
T000693_02,C000693,2023-07-18,technical,0.5,5
T000693_03,C000693,2023-08-24,billing,12.8,4
T000693_01,C000693,2024-08-21,billing,11.8,5
T000694_01,C000694,2022-12-28,billing,0.9,4
T000695_01,C000695,2024-12-28,technical,1.7,4
T000698_02,C000698,2022-02-21,account,5.5,1
T000698_01,C000698,2024-09-26,technical,3.1,1
T000699_01,C000699,2024-08-18,billing,5.5,5
T000700_01,C000700,2024-04-21,technical,16.2,5
T000700_02,C000700,2024-10-21,technical,2.2,1
T000701_01,C000701,2024-06-18,account,7.6,4
T000701_02,C000701,2024-08-12,account,11.7,1
T000702_01,C000702,2023-11-07,billing,0.5,2
T000703_01,C000703,2024-12-11,account,23.2,2
T000705_02,C000705,2022-01-02,technical,26.9,5
T000705_01,C000705,2022-05-21,feature_request,0.5,4
T000706_03,C000706,2022-07-31,technical,21.8,5
T000706_01,C000706,2022-08-02,technical,6.8,4
T000706_02,C000706,2022-11-05,technical,15.0,2
T000707_01,C000707,2024-01-24,account,10.3,5
T000710_01,C000710,2022-08-07,technical,15.9,2
T000711_01,C000711,2024-06-17,billing,3.4,1
T000712_01,C000712,2024-10-17,technical,7.9,1
T000714_04,C000714,2022-05-02,billing,8.1,4
T000714_02,C000714,2023-06-11,technical,6.8,2
T000714_03,C000714,2023-07-19,technical,0.5,5
T000714_01,C000714,2023-08-15,feature_request,15.7,2
T000715_01,C000715,2022-01-23,feature_request,28.2,4
T000717_01,C000717,2023-11-23,technical,3.8,2
T000719_01,C000719,2022-05-28,technical,34.2,5
T000720_02,C000720,2024-01-07,cancellation,23.3,3
T000720_01,C000720,2024-01-09,technical,5.2,1
T000721_01,C000721,2024-01-04,technical,42.6,2
T000722_01,C000722,2023-08-31,cancellation,8.4,3
T000723_01,C000723,2024-04-01,feature_request,2.3,2
T000724_01,C000724,2021-02-14,technical,2.1,3
T000725_01,C000725,2023-07-08,billing,4.2,2
T000726_01,C000726,2023-03-28,account,3.9,5
T000727_02,C000727,2023-11-04,account,24.6,1
T000727_01,C000727,2024-12-02,account,11.6,1
T000728_01,C000728,2022-06-12,technical,8.9,3
